SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
10,"Boston, MA",MA,2446.8510702311874,2454.6017872319317,2464.2877535725283,2452.8250045509503,,,,,,,2290.26190263245,2293.63234063456,2305.476173616059,2324.2594405907007,2341.2384934346765,2360.4758383716403,2384.5572500012986,2414.805787247274,2446.6528325555005,2478.4150144890577,2515.774678760191,2554.048390501564,2585.168499355136,2603.8849584471973,2614.4009361424564,2613.5717623760097,2620.202113999917,2637.4901964333394,2666.14928610532,2695.703322206074,2722.5404650964556,2753.0288907436143,2781.1866462100784,2800.9472890351353,2809.3288201365235,2811.529770402162,2812.960570433567,2827.122941202554,2844.6011000167114,2863.8712991618672,2876.66560792053,2887.170780439384,2897.7136279948327,2913.35386055007,2928.396762675889,2941.381941430368,2953.0736833087653,2964.4721862298525,2975.268330869025,2995.2282813862007,3008.4498204104884,3014.0811097829423,3017.680641976818,3021.26936397746,3025.845959976232,3024.865372703326,3024.5763581735946,3029.5408757521595,3041.9041036917206,3059.0594459417757
11,"Phoenix, AZ",AZ,1294.6552758319312,1305.8473366950425,1308.1083028464332,1306.3881434721125,1303.2784548981738,1303.570537147721,1311.581755683809,1323.6256064204658,1339.102446109644,1356.3377505727403,1374.1370189297847,1389.847862415204,1405.9992821763472,1421.00742103847,1441.717255526681,1469.3796182725362,1506.5314887946024,1548.0550819252146,1588.3462561029487,1624.4853308431889,1655.9172697356917,1682.3403432826342,1703.061431526155,1720.004730680132,1734.5460008759867,1745.5296287938163,1754.8808944052255,1762.6894228600745,1767.2177018144178,1770.501606549969,1769.3839370561166,1767.2313215363993,1761.395119713579,1757.783870509135,1756.8722486132674,1759.4648505760224,1760.136242896023,1762.4424249760143,1768.5035857214125,1770.468868927648,1770.4771001247534,1767.0315894202915,1767.341450540043,1766.567293950534,1766.6279442253656,1768.6728552926645,1770.5175140025426,1771.960756881546,1774.226032259391,1776.9176350243,1775.587797116427,1775.9745119212355,1776.6452176275657,1778.9645585454198,1780.1442989551742,1782.9904559501829,1787.3649274446086,1789.716586588081,1791.5974876180687,1792.4816883816206
12,"San Francisco, CA",CA,2768.733869423011,2772.768838222805,2772.3646169320737,2757.010967910828,2736.208021078066,,,,,,2558.952310584194,2551.0399006787684,2543.942636245618,2547.705506108,2555.1752575760297,2570.1914592924504,2590.309072514709,2620.4928791163816,2654.230685310755,2689.7520201562647,2717.125349552601,2738.0934421733655,2755.2330303682747,2771.1381912120746,2788.297323104533,2801.3440000060136,2810.430676870657,2820.9425607156877,2831.374045681179,2843.2039975548487,2851.6435121369004,2860.934477792968,2870.0954209444417,2876.3521723581225,2878.270630152829,2876.5281125151914,2871.394595236948,2869.6861913605453,2873.9390946707244,2872.4136671124184,2870.3545341088047,2862.333487492809,2862.144794634759,2861.928989273177,2863.1391140191363,2867.6028025516252,2864.790957385849,2868.7295886953025,2876.030161002349,2883.074689929927,2887.2659807667014,2894.198289931539,2901.3200962074748,2911.151980874739,2917.0037079671847,2923.3223813844515,2931.198888722028,2939.9698341882854,2957.834428928924,2973.236760701308
13,"Riverside, CA",CA,1734.8966487533023,1743.316740294198,1746.628313212096,1746.1651404565282,1745.9248207688447,1755.4909128561353,1770.4489635813825,1793.6585679072784,1817.3385760111296,1846.951378590101,1872.594576265047,1898.1160921965616,1918.7632836372445,1943.1909747244952,1968.690612149164,1993.797812183894,2030.019174701439,2063.853279341131,2108.0285446547873,2141.794010319954,2174.005656654599,2192.407431019399,2212.178439194028,2229.48481735004,2254.2946759362094,2275.0572459546806,2298.5384309563824,2328.8469079915412,2344.190698016988,2359.695383955117,2360.293985269788,2362.8566938404874,2363.8403010819857,2360.4100504390813,2365.170203353996,2370.8551664384822,2379.3738557814127,2384.3469766869807,2388.3296958505584,2392.0750701902475,2398.175731235757,2399.718365752205,2400.7562230738185,2405.8535966892227,2408.440820373502,2424.10172876604,2433.576944628375,2440.4341560084013,2440.0958132316932,2446.0495878156553,2450.9818636804835,2452.7980533587515,2457.4930609622515,2465.718386626848,2478.9675760367245,2490.0913879370028,2504.1032220559405,2512.76843901802,2521.981255508008,2533.3555045895755
14,"Detroit, MI",MI,1050.264983112288,1051.0994500598963,1056.186427631436,1059.7149778550695,1061.1016788800684,1063.864669351405,1073.2665323777492,1083.4103922115903,1093.5789625405407,1102.5398458179743,1111.209954549868,1120.9518095128733,1129.8865697066335,1140.4071686172804,1149.099899899482,1159.7072081380738,1172.2462901619474,1184.6007978784755,1196.4730606280566,1211.258444616774,1222.87979164557,1235.323309823446,1243.5879485804255,1256.16761602522,1265.0491016431506,1274.752688274595,1279.648459701528,1290.3134070638453,1299.4307763449349,1312.426775662463,1318.298474148149,1320.3056376861066,1323.08031354255,1322.4902700629927,1326.2933364102018,1326.4250391133476,1331.8739296620354,1335.7338295529366,1338.3644994564586,1340.2126743099866,1340.7299959728198,1342.794327579206,1345.399204585343,1349.7507455345458,1355.912519311583,1361.433728531831,1371.0234478453915,1376.197427758202,1382.8190365613762,1388.0169251575358,1396.590799751615,1402.2418543146566,1409.185022675941,1412.8352327415112,1419.3853749148668,1425.6638556498815,1430.645329724359,1437.513055189975,1439.6854481544149,1446.01836930616
15,"Seattle, WA",WA,1801.063599451444,1810.8592324886977,1821.2556918450605,1811.1931584452657,1796.8197439585165,1777.3924495686067,1769.1548072386097,1762.608059133763,1755.630103751916,1747.8058936530815,1739.3601317576426,1732.395108933132,1735.8763759504116,1742.7103247194757,1756.952853602908,1776.242956891759,1803.5247742439117,1835.601452784391,1867.1444631883664,1900.6277629070264,1932.6839178470805,1958.665204936869,1980.4258738231135,1997.482554565851,2009.0639228937569,2019.8938319238764,2028.944409738518,2044.390649197403,2059.6179160040656,2078.160499499737,2090.4452340885023,2094.018270731335,2093.772887950291,2092.950839643055,2092.00623573751,2092.06209833078,2091.359308190497,2094.8162331257627,2099.898316489336,2100.239512717051,2099.765565979097,2097.5988691041075,2099.305732731601,2105.596186272635,2111.4248111221254,2119.881224794009,2125.4458887489777,2135.302854458903,2145.873721155734,2154.9474896240085,2161.619944230958,2167.8734481265506,2173.1537032406436,2177.380787039979,2181.689549717275,2186.3706875419725,2193.666141318688,2200.4997999668144,2210.379821117636,2217.1443368475084
16,"Minneapolis, MN",MN,1396.3580075979153,1401.5718315737145,1403.3558420477805,1401.4256984497454,1395.3695825504622,1395.4940056308765,1396.3086502233496,1400.9237250529386,1402.4785241185575,1404.989026161109,1403.3424541534305,1403.0411622394524,1402.635483926792,1403.332570658284,1408.5451684539066,1416.01606233523,1427.3239575187663,1438.0507413014698,1447.237964655789,1455.6302323064783,1464.3510604325545,1471.0869711306,1477.7977490241735,1483.9202645797448,1490.5613347755211,1496.542693738917,1501.6025253438534,1507.5603477681482,1514.7272101496835,1520.447653638942,1525.37551900196,1526.711853312628,1529.5805094987215,1531.4360034334316,1534.9294983448283,1538.1460660580178,1541.9658486546202,1546.2182631127491,1550.0162504917566,1552.1363741711727,1554.123956488924,1556.402543179452,1559.7674538443805,1562.0082019620988,1563.5073455666154,1569.327018313032,1575.3578633697275,1580.7281147226245,1583.714660272284,1587.6921617197968,1591.7470319524605,1596.2139610161614,1599.576271031262,1603.4467819848546,1607.2370110955696,1613.772021430353,1620.2077887477592,1624.2168750074864,1627.3957567306368,1631.329120760487
17,"San Diego, CA",CA,2124.8519586804514,2130.654349710941,2131.6964957529376,2123.708422702469,2114.1707819803514,2109.256094426229,2112.0833186243,2114.9367408190155,2122.9826497719378,2141.4761631354704,2163.282765056933,2181.4625133304785,2196.0542123448427,2210.3793645631263,2228.762812344626,2253.9533397556124,2284.920919152201,2315.553746006155,2354.3601991605137,2398.290195824227,2449.7705038933473,2489.1882742234793,2525.132301412882,2555.316402429353,2587.014285344372,2617.002108720827,2642.7896284507824,2676.7565281534567,2707.9055509721115,2743.2374771230297,2764.9577780350564,2787.1002280831267,2794.269812813013,2799.876268046045,2798.8342341700027,2807.647854395174,2815.1892631074697,2824.3268903819703,2839.7491293924036,2852.5524636074188,2868.369244262776,2875.3108922725264,2883.8268581060124,2889.2644097730667,2894.2937351285377,2896.5591804401856,2896.69350088062,2899.7557345629916,2907.239313709562,2914.304834936516,2917.399235481252,2916.8313089609596,2913.9063439404244,2915.601483701208,2920.7117580893855,2926.8222464271967,2938.6836004312863,2955.8281821551086,2978.5284107244943,2995.595831641851
18,"Tampa, FL",FL,1359.887101341044,1366.248343856682,1376.355566841466,1377.1562497636132,1375.1289987643763,1371.5746266306792,1378.1430903705077,1387.6109766155262,1399.670473332881,1412.527553791658,1428.08578417507,1443.2791206493089,1459.1149844235704,1477.485489990753,1494.332147938308,1520.422101367399,1554.4498644638286,1598.9395239531332,1642.9874200438617,1689.9656592951724,1732.3922463981728,1768.011928456777,1792.9543069359434,1819.688079547911,1842.031223034105,1863.5077328123216,1880.457137647798,1902.839411723018,1924.8436509405603,1943.853890397825,1953.3747936030736,1952.1280589070489,1949.5353003983291,1948.8565682600752,1956.1730789259943,1961.2611388769524,1970.4249513161897,1976.095267335817,1986.9257836754805,1992.483703835052,1997.5681118994523,1995.3878057470424,1996.8954179650443,2002.5326441166096,2007.667044497419,2011.3125580822457,2011.808876064351,2011.591353604058,2014.5519290477544,2018.7896742541077,2021.1709899416148,2022.3219715846892,2021.8311335893811,2025.6289023219251,2030.8877183537113,2037.28886038744,2045.5804719375903,2055.406008421806,2065.7751574952167,2077.279666709702
19,"Denver, CO",CO,1562.5091536157236,1565.1852315788371,1568.479523807029,,,,,1540.2546851899122,1545.465796284908,1548.7882700696173,1552.3857846324993,1556.481321079035,1562.7919612008784,1570.973109513468,1579.8439322115169,1598.146231374411,1621.673361567063,1650.5387177718571,1676.868096676992,1704.0108813644024,1728.1956003920984,1744.7678114539503,1758.8335143712145,1770.8920147897006,1785.1356002725215,1796.179528209951,1808.2459050096793,1822.7920897778745,1836.5730766979689,1846.7383017211296,1852.2111899739589,1852.2114107747384,1851.9513074248275,1856.6336141054085,1860.553775182554,1867.4389664852104,1869.7154384423309,1877.821854965328,1885.181272797684,1889.422398498186,1891.8574324811975,1893.2879501182397,1894.3665585254523,1898.2966099974033,1902.2210107812489,1910.5252771906248,1918.5205238222209,1924.3037990075543,1930.7257089183784,1933.1202981369452,1934.4937556851935,1934.2538063690747,1933.828730254892,1933.84371472758,1935.7527513402888,1936.8975502627557,1937.6805192121856,1933.2193031549084,1928.6310055832305,1923.381453839904
20,"Baltimore, MD",MD,1430.2025139397829,1430.937852084398,1431.4383385044712,1426.8070633005066,1423.7805057495557,1422.787003706021,1425.5034683031697,1428.2376943875213,1433.0327042612732,1444.7631435312342,1455.281696724432,1464.4213067322582,1469.117484879146,1477.6450342143553,1485.1403509404267,1500.033876407645,1518.3285643774952,1538.7463228462625,1558.252389314638,1579.8986019728584,1600.9776452934432,1608.476387952681,1618.9615976945613,1628.560024048462,1643.241240066494,1649.1614161859754,1655.9883866843554,1667.869854149443,1675.7884805390904,1686.0746148849748,1689.82157778641,1692.4667183315294,1690.6795481370254,1692.6276792825374,1694.5582810743217,1699.90096455862,1707.6231189442387,1716.7774162554165,1725.4157335975456,1726.2705628837432,1728.7103793340468,1728.4553573930498,1733.7386324988734,1735.7611809667046,1741.6298135949758,1745.150399698073,1752.3062875758249,1755.644577645137,1759.7803403961018,1763.553692182561,1767.5424235908922,1773.5869889711737,1779.6856309266534,1786.3169616272744,1792.1414490195127,1800.72592783942,1808.709254424277,1819.4818083175503,1827.019487012592,1836.2922238790136
21,"St. Louis, MO",MO,995.3457133650942,998.6335096683227,1005.7839563489435,1007.247201192818,1008.43208375991,1008.6473878797372,1013.5353899907057,1019.9114525746992,1026.693834165355,1032.6665365621377,1037.1060160691118,1041.800843131505,1045.7531401075728,1050.8355458856288,1053.5255800977827,1062.516193999691,1071.6799219511568,1082.0344000331152,1090.8514125117365,1099.3999571756065,1112.5130341861434,1120.9907557815873,1130.6654823556596,1139.3765556897772,1150.819071293568,1163.1458537600918,1171.1111892144486,1178.7626483060258,1186.5235379632782,1197.1190136018213,1206.1300063524493,1215.081579955065,1216.0987097165755,1223.3046016196388,1226.930208991621,1234.8543633760846,1237.646421690188,1238.7106201411889,1245.3651800034045,1251.0571018337405,1261.7144767518482,1266.6102599638273,1272.5625041333049,1273.9105216365342,1281.0156875443713,1286.0579850253152,1293.1111675866025,1297.7306065160492,1302.7135432364064,1310.3725647616552,1316.3772226726503,1322.019439240786,1323.6967440918222,1328.3061507528162,1333.20063898254,1341.8461077372338,1349.0393724146195,1355.8487292360112,1362.7556539303637,1369.6251471266244
22,"Orlando, FL",FL,1428.7712113169257,1434.1871357441314,1438.039960596659,1434.8232908201437,1428.612588031156,1422.1386558934978,1423.2841845554487,1423.2220858125409,1426.456339054777,1429.711885935881,1439.324246014561,1448.6391971950054,1461.3470281729203,1473.4904156446978,1487.415717635334,1506.8221779262467,1532.0933899969395,1565.7833036050406,1599.2187910412715,1639.4035906298584,1680.2877983263174,1719.849017699143,1748.5166260315168,1771.5387604959217,1790.1343456057166,1807.459703652807,1829.0213849883207,1852.4899444673904,1877.4550084842208,1897.7480920416208,1913.1113171357656,1919.76407409284,1917.8058873114364,1918.1474460057568,1922.152671981775,1928.8024990679355,1932.4117287312924,1936.695529870586,1942.866510183161,1944.177641578757,1943.7113323395056,1938.13561612464,1936.2115991312037,1936.595443493624,1936.7572764706672,1939.1136322288169,1938.6969656826996,1943.316175002422,1947.6839179179924,1952.5602046206388,1952.7508377754584,1953.688965516823,1953.256707063454,1956.4336625858923,1958.5772341764152,1961.1606970222367,1967.2906334164425,1970.4955744264723,1975.6612906188625,1976.3424063000896
23,"Charlotte, NC",NC,1287.064580045093,1289.9415469912688,1302.1509113749971,1299.0749037155852,1297.0816775348264,1291.28953286677,1296.4070589831597,1303.02895020317,1309.8819383538937,1318.554046194713,1329.4484616855498,1338.934755069519,1348.6802741520985,1358.0295138140564,1368.6402526188635,1387.6435252456845,1407.5187381008172,1431.5288848219432,1452.2289167853992,1478.0872089613458,1503.880322431018,1526.287913490265,1542.9299416188055,1560.1661701836758,1574.135787217714,1585.892348163818,1594.58160675193,1608.8831382772544,1627.5538826659558,1647.8135972672176,1664.5244926306818,1670.3626054167578,1671.2919112419297,1673.9255791609344,1679.6148773362042,1687.4046580486618,1692.002240968779,1696.0986147070482,1703.3489714080386,1706.405355580196,1710.6147126061794,1709.3928169879869,1708.5762885463582,1709.4710467274035,1710.1300868643511,1714.098899393328,1713.5855039068863,1716.191648318313,1717.8541140497227,1722.8565817175418,1725.9882237203662,1727.3488737976452,1725.0696921968804,1725.0225996447532,1726.6103361907758,1730.6931402303353,1737.0874517174327,1740.5044286510065,1746.6735592358518,1748.999789881483
24,"San Antonio, TX",TX,1190.2360374447617,1193.7365363689933,1196.4821209544527,1195.3458448504098,1191.219721149852,1188.4109439994018,1190.6020064092672,1192.1256337546863,1195.488866992959,1199.697857113581,1207.3157009867257,1214.7372471404,1221.015686045194,1224.186486934305,1229.8230572534037,1242.002671574092,1259.0825239393612,1278.2935479240998,1296.7666595457413,1318.0863203386396,1338.6957177541078,1356.3405486277068,1369.1008349299336,1379.900410049824,1388.1938526535887,1399.744582252751,1407.7107675961747,1416.7174162091096,1423.3906038543864,1431.4621775451287,1439.396933799524,1441.6421822219995,1440.6571830222033,1438.513613716081,1438.441847584282,1439.8332008518678,1445.0023560534048,1447.3841633302677,1452.435147235742,1449.4079882724552,1449.537748227765,1443.5725758646545,1439.2381279735869,1435.187861888073,1434.9661321959709,1438.540800038895,1442.449341469665,1444.035439273462,1440.52984457848,1439.8347036431956,1437.731406593382,1439.168005448647,1437.826732204433,1439.371581163564,1439.3195046718645,1440.6580022457106,1440.217232005551,1437.5137583608446,1433.9474814737555,1431.338768262366
25,"Portland, OR",OR,1449.2914970624702,1454.4427778561865,1459.6778661096162,1454.7162259096867,1445.8603202735378,1441.555026473905,1446.749781896411,1453.529938291333,1458.0828930436048,1459.9681125052782,1463.990043570824,1467.1003606289723,1476.6767465259647,1484.703878040703,1495.6502091537056,1511.7706093453016,1531.1118689841066,1553.211724537805,1567.7434222613008,1586.185685972842,1604.8087807730494,1624.2650073381003,1638.0735509007889,1649.0248840518457,1656.0097320957798,1664.2419992178252,1672.2187908455362,1685.826810619291,1700.9653947344557,1718.6822972765135,1731.4755950449323,1738.7355827692982,1742.1108233610405,1743.8802211222703,1748.4716072692577,1755.5381471410997,1761.9438901613769,1765.8218601468675,1768.0658154048992,1762.4458475983265,1754.3050010502682,1741.6363570566969,1736.6810050183074,1734.9256102923232,1735.4207355754502,1738.4903953896253,1739.9038008672155,1745.7447497989358,1751.6011449248128,1756.267984237017,1761.2010060500036,1767.9545166159533,1775.1328864761183,1783.736408987298,1790.293738091286,1796.1348203444827,1802.1277118333471,1806.7800782006232,1812.4972568309463,1814.174797216912
26,"Sacramento, CA",CA,1710.1163943853437,1716.5565912588922,1720.2834492699883,1720.9347635565643,1716.0586222554575,1720.5313435599926,1729.18957507314,1747.829992517216,1764.881142751872,1784.5353769935475,1804.4440129979887,1820.5425826215503,1838.584570818052,1852.496351945926,1866.3959134569457,1882.1692422247957,1911.6909957798223,1938.3520019439304,1969.339123825974,1988.6899763106296,2011.3550841789647,2025.5416865646785,2043.439677081488,2057.064787643121,2069.096567386043,2075.4168687331435,2086.0262602036964,2099.8298890867777,2108.647634256533,2116.9707591203805,2122.0790824686783,2126.667986200499,2126.1634842268054,2127.257157388603,2121.5771483287244,2119.6242906018147,2119.655117428322,2124.400496292765,2133.945423735468,2134.5679065659783,2139.374916539854,2141.825022066683,2146.111680865792,2146.3780066089644,2153.535663559543,2159.801207426277,2167.742046816965,2177.243449144665,2186.517346039286,2194.829575930728,2196.938950458797,2203.8034942341737,2206.7324909350823,2211.9700755134195,2216.1930289234906,2225.8428619559145,2231.812507063695,2239.160618887801,2247.442617107557,2253.4123222594003
27,"Pittsburgh, PA",PA,1130.8468607514264,1134.6206605308269,1140.5499058220255,1139.82474106016,1139.6796236791292,1138.1818986487742,1140.6199659105678,1141.7777717121655,1145.6663130720722,1149.1914263216963,1152.2909222119,1155.5585318626995,1158.3742095521654,1164.2088826559998,1169.1967980816169,1177.8338433677384,1187.088183136192,1198.478196078061,1207.9205996874557,1217.9292849332646,1227.793100212247,1235.5837814716524,1245.4883563190265,1248.6196683835274,1256.604420262595,1259.0795478208263,1269.9459015738669,1277.3706407912423,1285.896030232015,1294.6852620909135,1304.4471728664855,1315.1628308972613,1316.7875381689075,1317.65936791551,1315.473009852049,1321.2542107355812,1324.6327096260145,1332.0796756287125,1337.2667558456462,1343.7047152704788,1347.2750137513071,1349.0012252810147,1350.9022014005386,1352.8356487412673,1357.9150268207716,1363.9314752949224,1371.311260093626,1380.4356713539194,1387.9424393445267,1393.2110430384944,1395.983478219807,1398.7349705805048,1402.9407091443943,1408.018056540877,1412.7609609922083,1416.8818887974558,1422.870094898341,1428.7485921268317,1434.340712121627,1435.7303213353855
28,"Cincinnati, OH",OH,1079.0746890143355,1082.2887812903973,1093.9690168090665,1095.0895104347578,1096.39639485336,1098.4026496051613,1104.4980282116917,1107.7076606600929,1113.6546213722263,1118.4716117813466,1124.425828114655,1131.1544686375755,1139.827777317304,1146.029659589082,1150.958678097077,1159.082584152781,1168.4416219997042,1180.3518147006064,1189.3912359347369,1204.6463273464096,1218.1391690222652,1229.552224440912,1239.5471087154692,1247.4645335888313,1257.8042954444852,1266.712796903278,1278.0389978706528,1292.4405758621049,1304.2040448914895,1318.6429999425682,1331.9380387626134,1340.7947529876883,1346.0049006740674,1348.711156426484,1353.8882369667754,1360.97691309228,1368.5780704422584,1377.100228598608,1385.311504692839,1391.3864183151743,1400.821052864814,1404.22031926898,1410.4106272922618,1412.5492923936897,1417.9845524582774,1428.200806499648,1434.6669136809649,1447.7012895264409,1454.002164961389,1460.7221909699415,1466.364056579519,1471.3674776943783,1474.6692199381594,1480.5810054450394,1485.3037659487725,1493.9551926584272,1501.9245133086563,1507.5550687112373,1514.796307827856,1515.8799551556694
29,"Austin, TX",TX,1407.5011459036332,1412.4803991964125,1415.6251254410963,1408.2068795203545,1396.383533056734,1384.0646041984423,1377.8122633876906,1375.3377848265195,1373.0210463916694,1376.411285264902,1385.75028419338,1395.5003825736671,1408.400339475491,1420.8490379449806,1436.855297158166,1460.4839271444969,1491.6050574274957,1529.0263744267866,1567.364642755967,1608.8338287802123,1645.1628753096286,1670.0585750154146,1683.8713952107491,1698.8264135744623,1709.668709284305,1723.7090694230303,1732.7716534414794,1748.4683361264993,1761.5535933793933,1776.1935038765864,1786.1860914463534,1787.1374625745052,1785.673215373983,1781.1006863557193,1776.9239597579754,1774.0425987309006,1774.4522400580126,1774.6646173736551,1777.7258400477149,1770.123476470474,1763.5645976961416,1750.8374952239164,1743.3504315026564,1737.420289947858,1730.3033480186143,1727.572769152482,1726.1141798206734,1723.6677940217558,1718.6019588088325,1713.513110449861,1706.979538539683,1702.8018318908576,1696.9738933348417,1693.13311947357,1686.9414607216615,1682.520397710583,1680.6283011706323,1678.4193807711388,1676.390537306166,1673.6897817199676
30,"Las Vegas, NV",NV,1283.269200966216,1288.648046702621,1293.7485507517947,1291.2456803880973,1283.421572704047,1279.0717498569727,1284.6053011772942,1296.3953099770426,1311.660231969223,1328.8708502354027,1344.7288586752793,1359.755451139071,1374.8502686435277,1390.827893076479,1406.8912220093391,1424.9265688094274,1459.8972495739922,1501.6878692501296,1546.4300192708515,1585.041511746867,1619.9971932604324,1649.122199066447,1668.8775970757692,1682.7896718187912,1693.3976198652103,1701.3185449827354,1707.3465522270812,1718.248924279345,1722.3271141390214,1726.7900982813296,1725.9386021521102,1715.9396649997973,1702.4245512125794,1685.3608491683035,1679.0592860205004,1678.14465734701,1682.8062325219978,1689.4822041029915,1696.5512119624375,1697.1644177857004,1695.009126640534,1689.0414619760031,1688.243413499481,1688.9339169956174,1692.7043477349696,1700.240654352135,1708.0804900567405,1715.94995955391,1717.0686827471743,1718.1678709350538,1719.2646904489536,1722.29204120162,1726.5769279074807,1731.806092678372,1734.5027082768795,1741.2905156112208,1747.7837631939942,1753.932440857275,1756.3429822856792,1756.9945491917586
31,"Kansas City, MO",MO,1054.734616661446,1058.5668682556588,1065.8873120684711,1069.6456012764495,1071.9142893040591,1073.4837095584369,1078.2119166818077,1085.6863605202702,1095.3057918664088,1101.9272894160774,1106.288046317192,1103.293583305012,1107.8839936143877,1114.7814847655422,1125.1389784213598,1134.6146498806215,1144.7291389016932,1156.6547199012768,1166.4726113411737,1173.3175627673545,1181.3690597717607,1191.0416980846137,1202.5440438904054,1214.8915902452252,1225.14645538162,1234.0641974629762,1241.958517112227,1251.2830426313883,1263.363582222299,1274.4331764454314,1286.3844513480442,1296.1883581158395,1304.0013907596071,1307.3876935045091,1312.396489444652,1318.355195000267,1323.1583246100424,1327.3205767822517,1333.425207630759,1340.301832203908,1345.8176340927723,1349.731099777237,1352.4633509213263,1358.282810437316,1362.1515632971202,1371.5688563585454,1380.2149346023066,1391.2698392111513,1393.846188670121,1402.069251904342,1408.314593165569,1413.2310814388145,1417.5799730709257,1423.2655979319245,1429.75415315607,1435.388046590186,1443.078314746465,1448.1653648083304,1452.4822697241873,1454.2589555068157
32,"Columbus, OH",OH,1064.779319398637,1067.7012845128197,1074.5628259844746,1075.0880272558345,1074.9387843769514,1074.827812808454,1079.7528529901776,1086.3978459420025,1091.9439271696174,1102.4792247714925,1110.132278500749,1111.8176039524456,1114.4050300503584,1119.4345009748165,1130.6328387185522,1139.0092665669724,1150.9268555562123,1161.8993821477818,1171.7979421168725,1181.718110356629,1192.9269958600237,1203.568987810081,1214.4465230628707,1225.50865146692,1233.7549613839765,1239.675614694451,1245.4579837659066,1255.4801650715713,1266.2026073964746,1282.2439358145452,1296.137573507703,1303.7437179754222,1306.8353000398083,1303.8334421157683,1302.2839698333048,1308.4498095566378,1316.9918638963518,1325.2323573074389,1332.3079658969789,1338.065793737744,1346.8983339156423,1346.8495228264233,1348.83272257851,1352.8022290117938,1357.7447275425102,1364.2858053559178,1372.688533248259,1381.169523336387,1385.7123328607297,1391.2376007132175,1396.3050999800555,1400.9862447333614,1402.2055889407436,1408.006401251083,1413.583636079647,1420.8225875050457,1429.3435176441346,1439.605317140561,1447.6842332026426,1451.854738866941
34,"Indianapolis, IN",IN,1063.830898485171,1069.824468824053,1081.4684890259618,1083.9373279042177,1091.3825899663516,1095.866848108867,1102.3186427364803,1106.5148504050833,1112.7055026514645,1122.171170539952,1127.7382771961686,1138.8160104481267,1146.4797898763486,1153.5905108097486,1157.4729388956932,1164.773127529869,1175.5341402489714,1187.3075478027656,1202.6573535821285,1220.0368440021464,1236.8642202308422,1252.5750024319243,1265.9942628704332,1274.1832394798555,1279.6196947682924,1286.4497876553662,1299.2432690810774,1316.2635472161217,1328.2112094832912,1343.8336602410436,1355.3275073078007,1364.470781014959,1366.385748850491,1366.8998166700117,1370.1667442013036,1376.125100183812,1383.355959244803,1386.9714215539827,1393.3503993790252,1399.3889761928929,1406.8438357557795,1409.4169927053,1408.2166892704645,1410.7975612555238,1415.8895524133095,1426.076703122451,1433.4636122382517,1440.4634589289196,1445.7957753025207,1455.3801136419445,1460.216108515904,1462.2957386343262,1464.795999437934,1469.035183397699,1477.3932616626532,1483.5431610624105,1491.3320824066325,1495.7664648609643,1501.4322415215208,1506.752202892316
35,"Cleveland, OH",OH,964.7421584238266,969.7575799966148,972.539107997839,979.2832033771132,983.328115681254,987.1324334734692,990.9131073138294,998.5383799339498,1006.7213254703462,1009.1620997105318,1013.5312094766916,1014.8179673489068,1027.4751739619524,1032.590620191571,1043.8281536296013,1044.5259795723027,1051.8309056241087,1059.1395222416716,1075.220281644336,1085.054860462386,1093.3684842539014,1106.8688076522594,1116.855503010532,1126.8411024784405,1125.005013867645,1134.6341871459406,1142.5521099623766,1154.381052934323,1165.022661985957,1175.0622684632535,1179.3091635208448,1182.099205642164,1188.6218403786493,1192.0653065609863,1195.5760169671216,1198.8492178135157,1205.144863735118,1207.393499910176,1212.714541291318,1219.9780129779317,1225.2972144264518,1226.5599620025357,1231.499768673236,1241.7786992542328,1246.8653595992837,1253.5476751838842,1259.4146241789254,1271.33495736538,1279.7124596206152,1288.9930586760272,1295.4174273901433,1300.649990898855,1306.6882410168205,1316.4065366707357,1324.2599928255215,1330.0422388211878,1338.511526720786,1346.3543676976656,1355.581234210509,1360.1738458424106
